Time (hr),Theobromine_C(t) (µM),Theobromine_IKK_inhibited(t),Theobromine_N(t),Epicatechin_C(t) (µM),Epicatechin_IKK_inhibited(t),Epicatechin_N(t),Catechin_C(t) (µM),Catechin_IKK_inhibited(t),Catechin_N(t)
2.565130260521042,6.230546549188558,1.9999875389069017,2.8906746031024126,4.19353516752137,1.9999916129296649,2.8906835161328956,4.016058279170953,1.9999919678834417,2.8906838992486223
2.5811623246492985,6.199443027558378,1.9999876011139448,2.899531247365419,4.174714733442987,1.999991650570533,2.899540153865626,3.996953952217345,1.9999920060920955,2.8995405396221763
2.597194388777555,6.168494777869457,1.9999876630104443,2.908317181451825,4.1559787647916835,1.9999916880424704,2.908326081074579,3.9779405042507885,1.9999920441189916,2.9083264694613797
2.6132264529058116,6.137701024988481,1.99998772459795,2.917032969905634,4.137326882489681,1.999991725346235,2.9170418623155494,3.959017502961352,1.9999920819649941,2.9170422533211773
2.629258517034068,6.107060997651686,1.9999877858780046,2.9256791727569396,4.118758709160484,1.9999917624825816,2.92568805763173,3.9401845180955943,1.9999921196309638,2.92568845124375
2.6452905811623246,6.07657392844553,1.999987846852143,2.9342563455567805,4.100273869121253,1.9999917994522618,2.934265222588672,3.9214411214467835,1.999992157117757,2.9342656187934657
2.661322645290581,6.0462390537874775,1.9999879075218925,2.942765039411619,4.081871988375199,1.9999918362560232,2.942773908308885,3.902786886845162,1.9999921944262262,2.9427743070914647
2.6773547094188372,6.016055613906875,1.9999879678887722,2.9512058010174504,4.063552694604016,1.999991872894611,2.9512146615060666,3.8842213901482534,1.9999922315572196,2.9512150628498732
2.6933867735470938,5.986022852825926,1.9999880279542943,2.9595791726935436,4.045315617160349,1.9999919093687657,2.9595880245189647,3.86574420923122,1.9999922685115816,2.9595884284056493
2.7094188376753503,5.956140018340743,1.9999880877199634,2.967885692415803,4.027160387060295,1.999991945679226,2.9678945353448687,3.847354923977269,1.999992305290152,2.9678949417540608
2.725450901803607,5.926406362002523,1.999988147187276,2.9761258938497615,4.009086636975938,1.999991981826726,2.9761347276727355,3.829053116268093,1.9999923418937675,2.9761351365817945
2.7414829659318634,5.896821139098797,1.999988206357722,2.984300306383207,3.991094001227916,1.9999920178119976,2.9843091309159466,3.8108383699743666,1.99999237832326,2.984309542299695
2.75751503006012,5.867383608634771,1.9999882652327827,2.9924094551584277,3.9731821157780236,1.9999920536357685,2.992418270244698,3.792710270946289,1.999992414579458,2.992418684075138
2.7735470941883764,5.838093033314777,1.9999883238139333,3.0004538611040923,3.9553506182218436,1.9999920892987635,3.0004626666180183,3.77466840700416,1.999992450663186,3.0004630828640333
2.789579158316633,5.808948679523799,1.999988382102641,3.0084340409910304,3.93759914778142,1.9999921248017045,3.0084428368154255,3.756712367929013,1.999992486575264,3.0084432554424576
2.8056112224448895,5.779949817309101,1.9999884401003654,3.0163505080207482,3.9199273452979515,1.9999921601453094,3.0163592934682057,3.738841745453287,1.9999925223165091,3.0163597144434067
2.821643286573146,5.751095720361948,1.9999884978085594,3.024203771094655,3.9023348532245308,1.9999921953302935,3.0242125454847857,3.721056133251543,1.9999925578877336,3.0242129688998376
2.8376753507014025,5.722385665999411,1.999988555228668,3.0319943348391796,3.8848213156189075,1.9999922303573687,3.032003097886485,3.7033551269312266,1.9999925932897462,3.032003523730466
2.853707414829659,5.693818935146268,1.9999886123621298,3.039722699849156,3.8673863781362874,1.9999922652272437,3.039731451276372,3.6857383240234713,1.999992628523352,3.039731879537363
2.8697394789579156,5.665394812316992,1.9999886692103754,3.047389362719263,3.850029688022163,1.9999922999406239,3.0473981022576715,3.6682053239739503,1.9999926635893521,3.047398532923224
2.885771543086172,5.637112585597835,1.9999887257748288,3.0549948160751303,3.832750894105177,1.9999923344982118,3.055003543465537,3.650755728133765,1.9999926984885437,3.055003976522558
2.9018036072144286,5.608971546628991,1.9999887820569067,3.062539548604132,3.8155496467900134,1.9999923689007064,3.062548263597931,3.6333891397503866,1.9999927332217204,3.06254869903256
2.917835671342685,5.580970990586863,1.9999888380580189,3.070024045085849,3.798425598050331,1.9999924031488039,3.0700327474461844,3.6161051639586286,1.999992767789672,3.070033185243656
2.9338677354709417,5.553110216166401,1.9999888937795676,3.0774487864222158,3.781378401421716,1.9999924372431972,3.0774574759252387,3.5989034077716755,1.9999928021931845,3.077457916069737
2.9498997995991982,5.525388525563543,1.9999889492229488,3.0848142496673385,3.7644077119946755,1.999992471184576,3.0848229261035667,3.581783480072141,1.99999283643304,3.084823368578065
2.9659318637274548,5.497805224457736,1.9999890043895512,3.092120908056994,3.747513186407657,1.9999925049736271,3.0921295712327748,3.5647449916031806,1.9999928705100167,3.0921300160188645
2.9819639278557113,5.470359621994543,1.999989059280756,3.099369231037804,3.7306944828401027,1.9999925386110342,3.0993778807768844,3.5477875549596365,1.99999290442489,3.099378327854591
2.997995991983968,5.443051030768347,1.9999891138979384,3.1065596842960876,3.713951261005533,1.999992572097478,3.1065683204412933,3.5309107845792327,1.999992938178431,3.1065687697888817
3.0140280561122244,5.415878766805127,1.9999891682424664,3.113692729786392,3.697283182144662,1.9999926054336357,3.1137013522014207,3.5141142967338053,1.9999929717714064,3.113701803795181
3.030060120240481,5.38884214954533,1.999989222315701,3.1207688257596966,3.680689909018543,1.999992638620182,3.120777434331028,3.4973977095205826,1.999993005204581,3.120777888145055
3.0460921843687374,5.361940501826825,1.9999892761189964,3.127788426791298,3.6641711059017457,1.9999926716577883,3.1277970214302213,3.4807606428534936,1.9999930384787143,3.127797477436177
3.062124248496994,5.335173149867947,1.9999893296537004,3.134751983858528,3.6477264385755626,1.9999927045471229,3.1347605644531384,3.4642027184545356,1.999993071594563,3.134761022619997
3.07815631262525,5.308539423250611,1.9999893829211535,3.141659944802055,3.631355574321249,1.9999927372888513,3.141668510737021,3.447723559845166,1.9999931045528803,3.141668971046491
3.0941883767535066,5.282038654903531,1.9999894359226902,3.148512753618975,3.615058181913287,1.9999927698836362,3.1485213044180784,3.431322792337745,1.9999931373544153,3.1485217669346928
3.110220440881763,5.2556701810855095,1.9999894886596379,3.155310850649579,3.598833931612692,1.9999928023321367,3.1553193860942135,3.4150000430270153,1.999993169999914,3.1553198508055815
3.1262525050100196,5.229433341368811,1.9999895411333173,3.1620546727157604,3.5826824951603298,1.9999928346350098,3.162063192594417,3.398754940781627,1.9999932024901184,3.1620636594877403
3.142284569138276,5.203327478622622,1.9999895933450427,3.1687446531483947,3.566603545770287,1.9999928667929086,3.1687531572575374,3.382587116235693,1.9999932348257676,3.1687536263195053
3.1583166332665327,5.177351938996596,1.999989645296122,3.1753812218144333,3.55059675812325,1.9999928988064837,3.1753897099594557,3.366496201780396,1.9999932670075964,3.175390181176134
3.174348697394789,5.151506071904468,1.9999896969878561,3.1819648051437124,3.5346618083599277,1.9999929306763833,3.1819732771399853,3.3504818315556273,1.999993299036337,3.1819737504966903
3.1903807615230457,5.125789230007773,1.99998974842154,3.188495826155484,3.5187983740744975,1.9999929624032518,3.188504281829487,3.33454364144167,1.9999933309127171,3.188504757310652
3.2064128256513023,5.100200769199618,1.9999897995984617,3.1949747044846566,3.5030061343080825,1.9999929939877314,3.194983143675204,3.318681269050917,1.999993362637462,3.1949836212642353
3.222444889779559,5.074740048588562,1.9999898505199027,3.201401856407755,3.4872847695422577,1.999993025430461,3.2014102789673173,3.3028943537196365,1.9999933942112926,3.2014107586464355
3.2384769539078153,5.049406430482558,1.999989901187139,3.2077776948685983,3.4716339616925866,1.9999930567320767,3.2077861006647193,3.287182536499765,1.999993425634927,3.2077865824147924
3.254509018036072,5.024199280372984,1.9999899516014392,3.214102629503691,3.4560533941021805,1.9999930878932117,3.214111018420507,3.2715454601507523,1.9999934569090796,3.214111502220869
3.2705410821643284,4.999117966918746,1.9999900017640662,3.2203770666673317,3.4405427515352986,1.9999931189144968,3.2203854386071926,3.255982769131435,1.9999934880344616,3.220385924435453
3.286573146292585,4.974161861930471,1.999990051676276,3.226601409456438,3.4251017201709666,1.9999931497965597,3.226609764341638,3.240494109591952,1.9999935190117808,3.2266102521734727
3.3026052104208414,4.949330340354773,1.9999901013393193,3.23277605773509,3.409729987596626,1.9999931805400248,3.232784395509702,3.225079129365703,1.9999935498417412,3.232784885318638
3.318637274549098,4.9246227802585905,1.9999901507544395,3.2389014081587835,3.394427242801814,1.9999932111455143,3.2389097287906115,3.209737477961337,1.9999935805250442,3.238910220547794
3.3346693386773545,4.90003856281362,1.9999901999228744,3.2449778542875003,3.379193176171873,1.9999932416136477,3.244986157681051,3.1944688065547857,1.9999936110623868,3.2449866513549965
3.350701402805611,4.875577072280813,1.9999902488458554,3.251005786950374,3.3640274794816856,1.999993271945041,3.251014072529124,3.1792727679813315,1.9999936414544641,3.251014568111697
3.3667334669338675,4.851237695994946,1.999990297524608,3.2569855935440293,3.3489298458894354,1.9999933021403082,3.256993860959628,3.1641490167277135,1.9999936717019666,3.2569943585015353
3.382765531062124,4.827019824349292,1.9999903459603514,3.262917658310904,3.333899969930402,1.99999333220006,3.2629259074023467,3.149097208924271,1.9999937018055822,3.262926406890334
3.3987975951903806,4.802922850780333,1.9999903941542985,3.2688023624231612,3.31893754751078,1.999993362124905,3.268810593035691,3.134117002337129,1.9999937317659953,3.268811094456145
3.414829659318637,4.778946171752585,1.9999904421076564,3.27464008400658,3.304042275901524,1.9999933919154482,3.274648295992471,3.1192080563604123,1.9999937615838872,3.274648799331327
3.4308617234468937,4.755089186743473,1.9999904898216265,3.2804311981641967,3.2892138537322286,1.9999934215722925,3.280439391383611,3.1043700320085,1.999993791259936,3.280439896626254
3.44689378757515,4.731351298228286,1.9999905372974036,3.2861760769997,3.274451980985025,1.999993451096038,3.2861842513216213,3.089602591908324,1.9999938207948162,3.2861847584527757
3.4629258517034067,4.707731911665226,1.9999905845361767,3.291875089640579,3.259756358988517,1.999993480487282,3.291883244943824,3.074905400291694,1.9999938501891994,3.2918837539474364
3.4789579158316633,4.684230435480502,1.9999906315391291,3.297528602261021,3.2451266904117313,1.9999935097466193,3.297536738435334,3.0602781229876626,1.999993879443754,3.2975372492944457
3.4949899799599193,4.660846281053521,1.999990678307438,3.303136978104566,3.230562679258108,1.9999935388746415,3.303145095051798,3.0457204274149285,1.9999939085591452,3.303145607748406
3.511022044088176,4.637578862702143,1.9999907248422746,3.3087005775065133,3.2160640308595068,1.9999935678719383,3.308708675141886,3.0312319825742757,1.999993937536035,3.308709189656795
3.5270541082164324,4.614427597668018,1.9999907711448046,3.314219757916075,3.2016304518702494,1.9999935967390963,3.3142278361695348,3.016812459041045,1.9999939663750819,3.3142283524822003
3.543086172344689,4.591391906101976,1.9999908172161878,3.3196948739182903,3.1872616502611804,1.9999936254766995,3.3197029327359546,3.002461528957646,1.999993995076942,3.319703450824312
3.5591182364729455,4.568471211049522,1.999990863057578,3.3251262772556878,3.1729573353137623,1.9999936540853294,3.3251343166013845,2.988178866026102,1.999994023642268,3.3251348364416704
3.575150300601202,4.545664938436368,1.999990908670123,3.3305143168497,3.1587172176141918,1.9999936825655649,3.3305223367066055,2.9739641455006307,1.999994052071709,3.3305228582731643
3.5911823647294585,4.52297251705407,1.9999909540549659,3.335859338821831,3.1445410090475425,1.999993710917982,3.335867339194208,2.9598170441802583,1.9999940803659115,3.3358678624592897
3.607214428857715,4.500393378545711,1.999990999213243,3.3411616866418683,3.1304284227919394,1.9999937391431544,3.341169667429615,2.945737240401476,1.9999941085255193,3.3411701923631583
3.6232464929859716,4.477926957391671,1.9999910441460853,3.346421701344514,3.1163791733127524,1.9999937672416535,3.3464296620448306,2.9317244140309224,1.999994136551172,3.346430188648018
3.639278557114228,4.45557269089546,1.9999910888546182,3.3516397209462094,3.1023929763568208,1.9999937952140472,3.3516476613207584,2.917778246458105,1.999994164443507,3.351648189628986
3.6553106212424846,4.433330019169629,1.9999911333399616,3.356816080738824,3.088469548946703,1.999993823060902,3.3568240006731793,2.903898420588156,1.9999941922031588,3.3568245306729074
3.671342685370741,4.411198385121742,1.9999911776032298,3.3619511133351394,3.074608609374948,1.9999938507827812,3.361959012720168,2.890084620834624,1.9999942198307583,3.361959544397568
3.6873747494989977,4.389177234440422,1.9999912216455311,3.367045148689704,3.0608098771983983,1.9999938783802456,3.3670530274222608,2.8763365331122976,1.9999942473269339,3.367053560763133
3.703406813627254,4.367266015581477,1.9999912654679688,3.372098514119467,3.0470730732325153,1.9999939058538536,3.3721063721031546,2.8626538448300636,1.9999942746923103,3.3721069070928418
3.7194388777555107,4.345464179754077,1.9999913090716406,3.377111534324196,3.0333979195457315,1.999993933204161,3.377119371470199,2.849036244883799,1.9999943019275102,3.3771199080934884
3.7354709418837673,4.323771180907007,1.9999913524576383,3.382084531406687,3.019784139453824,1.9999939604317212,3.3820923476346683,2.8354834236492983,1.9999943290331528,3.3820928858756876
3.751503006012024,4.302186475715003,1.9999913956270485,3.387017824892745,3.006231457514321,1.999993987537085,3.3870256201318227,2.8219950729752354,1.999994356009854,3.3870261599739266
3.7675350701402803,4.280709523565132,1.999991438580953,3.3919117317509637,2.992739599520925,1.999994014520801,3.391919505940758,2.8085708861761542,1.9999943828582276,3.3919200473664075
3.783567134268537,4.259339786543253,1.999991481320427,3.3967665664122766,2.9793082924979686,1.999994041383415,3.396774319504039,2.7952105580254956,1.999994409578884,3.3967748624946683
3.7995991983967934,4.238076729420554,1.999991523846541,3.401582640789302,2.9659372646948845,1.9999940681254706,3.40159037274712,2.7819137847486597,1.9999944361724304,3.4015909172829977
3.81563126252505,4.216919819640132,1.9999915661603607,3.4063602642954662,2.9526262455807175,1.9999940947475088,3.4063679750975533,2.7686802640160977,1.999994462639472,3.406368521157632
3.8316633266533064,4.195868527303668,1.9999916082629454,3.4110997438639137,2.9393749658386423,1.9999941212500683,3.4111074335039833,2.7555096949364373,1.99999448898061,3.4111079810657374
3.847695390781563,4.174922325158146,1.9999916501553496,3.4158013839662016,2.9261831573605193,1.9999941476336853,3.4158090524549256,2.7424017780496412,1.999994515196444,3.4158096014941854
3.8637274549098195,4.154080688582653,1.999991691838623,3.4204654866307753,2.913050553241468,1.9999941738988936,3.420473133997337,2.7293562153202005,1.9999945412875693,3.4204736844881034
3.879759519038076,4.133343095575235,1.9999917333138089,3.425092351622385,2.8999768877744665,1.9999942000462245,3.4250999777549658,2.7163727101303548,1.9999945672545798,3.425100529669222
3.8957915831663326,4.112709026739824,1.9999917745819464,3.42968227649904,2.88696189644498,1.9999942260762071,3.4296898809837266,2.7034509672733513,1.9999945930980654,3.4296904343297663
3.9118236472945886,4.092177965273235,1.9999918156440695,3.4342355562002753,2.8740053159255985,1.999994251989368,3.434243138884452,2.6905906929467305,1.9999946188186142,3.4342436936840026
3.927855711422845,4.071749396952209,1.999991856501206,3.438752483303419,2.8611068840707228,1.9999942777862318,3.438760044110918,2.677791594745646,1.9999946444168104,3.438760600350518
3.9438877755511017,4.05142281012055,1.9999918971543797,3.4432333480478623,2.84826633991125,1.9999943034673202,3.443240886907268,2.665053381656218,1.9999946698932367,3.4432414445731925
3.9599198396793582,4.031197695676296,1.9999919376046087,3.4476784383532366,2.8354834236492983,1.9999943290331528,3.447685955198535,2.652375764048913,1.999994695248472,3.447686514276721
3.9759519038076148,4.011073547058975,1.9999919778529058,3.452088039837404,2.8227578766529486,1.9999943544842467,3.45209553460869,2.639758453671964,1.9999947204830926,3.4520960950846526
3.9919839679358713,3.991049860236919,1.9999920179002795,3.456462435834256,2.8100894414510122,1.999994379821117,3.4564699084785055,2.627201163644811,1.9999947455976728,3.456470470337252
4.008016032064128,3.971126133694633,1.9999920577477326,3.460801907411325,2.7974778617278244,1.9999944050442766,3.460809357883231,2.614703608451581,1.9999947705927832,3.4608099211091607
4.024048096192384,3.9513018684202446,1.9999920973962633,3.465106733387208,2.7849228823180527,1.9999944301542354,3.4651141616500802,2.602265503934595,1.999994795468992,3.4651147262268833
4.040080160320641,3.931576567892992,1.9999921368468643,3.4693771903487973,2.7724242492015394,1.9999944551515016,3.469384596375536,2.5898865672879072,1.9999948202268654,3.469385162286078
4.056112224448897,3.9119497380707986,1.999992176100524,3.4736135526683274,2.7599817094981587,1.999994480036581,3.473620936442463,2.577566517050878,1.999994844866966,3.473621503668665
4.072144288577154,3.892420887377899,1.9999922151582252,3.4778160925202295,2.747595011462703,1.999994504809977,3.477823454037037,2.5653050731017686,1.9999948693898537,3.477824022559747
4.0881763527054105,3.8729895266925207,1.9999922540209467,3.4819850798977985,2.7352639044797864,1.999994529472191,3.4819924191654863,2.553101956651377,1.9999948937960867,3.48199298896434
4.104208416833667,3.853655169334636,1.9999922926896614,3.4861207826296705,2.7229881390587782,1.9999945540237218,3.486128099670646,2.540956890236695,1.9999949180862195,3.4861286707239207
4.1202404809619235,3.834417331053777,1.9999923311653378,3.4902234663961123,2.7107674668287496,1.9999945784650663,3.4902307612483257,2.5288695977146043,1.9999949422608045,3.490231333532783
4.13627254509018,3.815275530016898,1.9999923694489399,3.4942933947451205,2.6986016405334543,1.999994602796719,3.4943006674634915,2.5168398042555933,1.9999949663203915,3.494301240954212
4.152304609218437,3.7962292867963203,1.9999924075414264,3.4983308292386655,2.6864904140263226,1.999994627019172,3.498338079766258,2.5048672363375104,1.9999949902655274,3.4983386544364654
4.168336673346693,3.7772781243577103,1.9999924454437512,3.50233602966436,2.67443354226548,1.9999946511329154,3.5023432574740947,2.4929516217393455,1.9999950140967566,3.5023438333452512
4.18436873747495,3.7584215680481403,1.9999924831568638,3.506309253275955,2.662430781308792,1.9999946751384374,3.506316458404755,2.481092689535038,1.999995037814621,3.5063170354806856
4.200400801603206,3.7396591455841994,1.9999925206817089,3.5102507553803584,2.650481888308928,1.9999946990362234,3.510257937779476,2.469290170087321,1.9999950614196598,3.5102585160475535
4.216432865731463,3.7209903870401635,1.999992558019226,3.5141607892437126,2.6385866215084475,1.999994722826757,3.5141679488694972,2.457543795041584,1.99999508491241,3.5141685283167408
4.232464929859719,3.7024148248362216,1.9999925951703503,3.5180396061073833,2.626744740234907,1.9999947465105194,3.5180467429216744,2.4458532973197795,1.9999951082934053,3.518047323534705
4.248496993987976,3.683931993726776,1.9999926321360126,3.5218874552037676,2.614956004895995,1.9999947700879903,3.5218945691743633,2.434218411114342,1.9999951315631779,3.5218951509393537
4.264529058116232,3.665541430788775,1.9999926689171383,3.525704583771913,2.603220176974679,1.999994793559646,3.5257116748731256,2.4226388718821537,1.9999951547222563,3.5257122577757394
4.280561122244489,3.64724267541013,1.9999927055146491,3.5294912370729645,2.5915370190243836,1.999994816925962,3.529498305286251,2.411114416338518,1.9999951777711673,3.5294988893115704
4.296593186372745,3.6290352692781735,1.9999927419294614,3.5332476584054264,2.5799062946641866,1.9999948401874106,3.5332547037201016,2.3996447824511833,1.9999952007104351,3.533255288852549
4.312625250501002,3.6109187563681813,1.9999927781624873,3.536974089120249,2.5683277685740307,1.9999948633444629,3.536981111534279,2.3882297094343823,1.9999952235405811,3.5369816977575264
4.328657314629258,3.5928926829319514,1.9999928142146342,3.5406707686357413,2.5568012064899697,1.999994886397587,3.5406777681566144,2.3768689377428984,1.9999952462621244,3.5406783554534846
4.344689378757515,3.5749565974864383,1.999992850086805,3.5443379344523045,2.545326375199425,1.9999949093472495,3.5443449110979848,2.36556220906617,1.9999952688755818,3.5443454994503436
4.3607214428857715,3.5571100508024465,1.9999928857798983,3.5479758221669964,2.5339030425364664,1.999994932193915,3.547982775966954,2.354309266322414,1.9999952913814674,3.5479833653555914
4.376753507014028,3.5393525958933783,1.9999929212948082,3.5515846654879213,2.5225309773771185,1.9999949549380454,3.551591596484245,2.3431098536527815,1.9999953137802926,3.5515921868887474
4.3927855711422845,3.5216837880040366,1.999992956632424,3.5551646962484504,2.511209949634679,1.9999949775801007,3.555171604497036,2.3319637164155385,1.999995336072567,3.555172195895652
4.408817635270541,3.504103184599492,1.9999929917936308,3.5587161444245408,2.4999397302550688,1.9999950001205395,3.558723029993095,2.3208706011802818,1.9999953582587977,3.558723622362587
4.424849699398798,3.4866103453539896,1.9999930267793093,3.562239238404572,2.4887200912121923,1.9999950225598175,3.562246101114741,2.3098302557221686,1.9999953803394885,3.562246694430229
4.440881763527054,3.469204832139927,1.9999930615903356,3.565734204713907,2.4775508055033306,1.999995044898389,3.5657410442546555,2.298842429016187,1.999995402315142,3.5657416385437313
4.456913827655311,3.451886209016882,1.999993096227582,3.569201267928159,2.466431647144542,1.9999950671367057,3.5692080842477436,2.2879068712314483,1.9999954241862576,3.569208679517263
4.472945891783567,3.434654042220686,1.9999931306919156,3.5726406508282844,2.4553623911660933,1.9999950892752176,3.572647443904796,2.2770233337255057,1.9999954459533325,3.572648040142436
4.488977955911824,3.4175079001525694,1.9999931649841998,3.576052574414601,2.444342813607908,1.9999951113143728,3.576059344230254,2.2661915690386976,1.9999954676168619,3.5760599414234338
4.50501002004008,3.400447353368347,1.9999931991052933,3.5794372579206697,2.4333726915150318,1.9999951332546169,3.5794440044622684,2.2554113308885277,1.9999954891773382,3.579444602598096
4.521042084168336,3.383471974567662,1.9999932330560508,3.5827949188270543,2.4224518029331286,1.9999951550963941,3.5828016420864843,2.244682374164061,1.9999955106352516,3.582802241151697
4.537074148296592,3.3665813385832815,1.9999932668373228,3.5861257728749525,2.4115799269039813,1.9999951768401463,3.5861324728496946,2.2340044549203486,1.9999955319910903,3.5861330728305996
4.553106212424849,3.3497750223704568,1.9999933004499553,3.5894300340797067,2.400756843461027,1.9999951984863131,3.5894367107733727,2.223377330372887,1.9999955532453393,3.5894373116557827
4.5691382765531054,3.3330526049963174,1.99999333389479,3.5927079147441905,2.3899823336249044,1.9999952200353328,3.59271456816708,2.2128007588920937,1.9999955743984823,3.592715169936248
4.585170340681362,3.3164136676293317,1.9999933671726648,3.595959625472079,2.379256179399024,1.9999952414876412,3.5959662556417533,2.202274499997815,1.999995595451,3.595966858282303
4.6012024048096185,3.299857793528821,1.9999934002844129,3.599185375181,2.368578163765157,1.9999952628436726,3.5991919821228753,2.1917983143538566,1.9999956164033712,3.5991925856187303
4.617234468937875,3.2833845680345157,1.999993433230864,3.6023853711155676,2.357948070679044,1.9999952841038586,3.602391954863524,2.1813719637625435,1.9999956372560725,3.602392559197837
4.633266533066132,3.2669935785561752,1.999993466012843,3.6055598188603093,2.347365685066026,1.99999530526863,3.605566379457312,2.170995211159303,1.9999956580095777,3.605566984612388
4.649298597194388,3.2506844145632487,1.999993498631171,3.6087089223524735,2.3368307928166887,1.9999953263384143,3.6087154598512092,2.1606678206072747,1.9999956786643587,3.60871606580843
4.665330661322645,3.2344566675745945,1.9999935310866648,3.611832883894733,2.326343180782535,1.9999953473136385,3.6118393983582564,2.150389557291948,1.9999956992208854,3.611840005098003
4.681362725450901,3.2183099311482546,1.9999935633801378,3.6149319041677805,2.3159026367716713,1.9999953681947265,3.6149383956701695,2.140160187515818,1.999995719679625,3.6149390031717425
4.697394789579158,3.2022438008712677,1.9999935955123982,3.618006182242816,2.3055089495445107,1.999995388982101,3.618012650869837,2.129979478693077,1.9999957400410426,3.6180132591113763
4.713426853707414,3.1862578743495433,1.9999936274842514,3.621055915593933,2.2951619088095048,1.9999954096761823,3.6210623614437103,2.119847199344325,1.9999957603056013,3.621062970402115
4.729458917835671,3.1703517511977837,1.9999936592964975,3.624081300110404,2.2848613052188838,1.9999954302773895,3.6240877232940956,2.1097631190913058,1.9999957804737618,3.6240883329449405
4.745490981963927,3.154525033029454,1.9999936909499338,3.6270825301088636,2.274606930364425,1.9999954507861393,3.627088930751339,2.0997270086516675,1.9999958005459828,3.6270895410687922
4.761523046092184,3.138777323446808,1.999993722445353,3.630059798528592,2.2643985767732335,1.9999954712028465,3.630066176585916,2.089738639833752,1.9999958205227204,3.630066787542657
4.77755511022044,3.1231082280309557,1.999993753783544,3.6330132968562907,2.254236037903544,1.999995491527924,3.6330196520554616,2.0797977855314054,1.999995840404429,3.6330202636593825
4.793587174348697,3.1075173543319847,1.9999937849652913,3.635943214859846,2.2441191081405454,1.9999955117617838,3.6359495471649317,2.069904219718814,1.9999958601915606,3.6359501594325327
4.809619238476953,3.0920043118591356,1.9999938159913764,3.6388497407927183,2.234047582792217,1.9999955319048344,3.638856050226976,2.060057717445365,1.9999958798845652,3.638856663143887
4.82565130260521,3.076568712071016,1.9999938468625758,3.6417330614068937,2.224021258085189,1.999995551957484,3.641739347992299,2.050258054830533,1.9999958994838904,3.6417399615444115
4.841683366733466,3.061210168365873,1.9999938775796633,3.6445933619652964,2.214039931160618,1.9999955719201377,3.6445996257219107,2.0405050090587875,1.9999959189899819,3.644600239895447
4.857715430861723,3.045928296071909,1.999993908143408,3.6474308262541424,2.2041034000700863,1.9999955917932,3.6474370671994185,2.0307983583745304,1.9999959384032833,3.6474376819810055
4.8737474949899795,3.0307227124376466,1.999993938554575,3.6502456365952436,2.1942114637715107,1.9999956115770725,3.6502518547432605,2.0211378820770487,1.9999959577242359,3.650252470120014
4.889779559118236,3.0155930366223425,1.9999939688139268,3.6530379738582583,2.184363922125079,1.9999956312721558,3.653044169218891,2.0115233605155005,1.999995976953279,3.6530447851785057
4.905811623246493,3.0005388896864496,1.9999939989222206,3.6558080174728977,2.1745605758891986,1.9999956508788481,3.6558141900509082,2.0019545750839205,1.9999959960908498,3.655814806581759
4.921843687374749,2.985559894582125,1.999994028880211,3.658555945441085,2.164801226716466,1.9999956703975466,3.6585620952351414,1.9924313082162477,1.9999960151373837,3.6585627123263884
4.937875751503006,2.9706556761437874,1.9999940586886478,3.6612819343490726,2.1550856771496547,1.9999956898286457,3.6612880613506853,1.9829533433813784,1.9999960340933132,3.661288678992394
4.953907815631262,2.955825861078721,1.9999940883482779,3.6639861593795184,2.1454137306177183,1.9999957091725387,3.663992263571896,1.9735204650782459,1.99999605295907,3.663992881755163
4.969939879759519,2.9410700779577224,1.9999941178598442,3.6666687943235265,2.1357851914318142,1.999995728429617,3.666674875680343,1.964132458830918,1.9999960717350824,3.666675494397433
4.985971943887775,2.926387957205804,1.9999941472240856,3.669330011592652,2.126199864781343,1.9999957476002705,3.669336070076727,1.9547891111837201,1.9999960904217777,3.66933668932122
5.002004008016032,2.9117791310929313,1.9999941764417377,3.671969982230872,2.116657556730011,1.9999957666848864,3.6719760177927583,1.9454902096963858,1.9999961090195806,3.6719766375597067
5.018036072144288,2.8972432337248177,1.9999942055135325,3.6745888759265277,2.107158074211901,1.9999957856838515,3.674594888503001,1.9362355429392204,1.9999961275289142,3.674595508789099
5.034068136272545,2.8827799010337576,1.999994234440198,3.67718686102424,2.09770122502757,1.9999958045975499,3.6771928505366915,1.9270249004882989,1.999996145950199,3.6771934713404555
5.050100200400801,2.8683887707695064,1.9999942632224585,3.6797641045367993,2.088286817840159,1.9999958234263644,3.6797700708895245,1.917858072920679,1.9999961642838542,3.679770692211485
5.066132264529058,2.8540694824902113,1.999994291861035,3.6823207721570297,2.0789146621715213,1.9999958421706756,3.682326715235414,1.908734851809641,1.9999961825302963,3.682327337078319
5.082164328657314,2.839821677553382,1.9999943203566448,3.684857028269641,2.06958456839837,1.9999958608308632,3.6848629479382327,1.8996550297199464,1.9999962006899406,3.684863570307265
5.098196392785571,2.8256449991069075,1.9999943487100018,3.687373035756786,2.06029634774844,1.9999958794073045,3.687378932063527,1.8906184002031239,1.9999962187631997,3.687379554966535
5.114228456913827,2.8115390920801184,1.9999943769218158,3.6898689558727717,2.05104981229667,1.9999958979003754,3.689874829374364,1.8816247577927743,1.9999962367504844,3.6898754527841833
5.130260521042084,2.7975036031748948,1.9999944049927936,3.6923449489681013,2.0418447749613975,1.9999959163104502,3.692350799892206,1.8726738979998994,1.999996254652204,3.692351423719848
